Error_cv_lmm,Error_cv_lmm_c,Error_cv_lmm_c_r,Error_cv_lmm_c_s,Error_te_lmm
7.97041939580708e+38,7.97041939580708e+38,7.97041939580708e+38,7.97041939580708e+38,0.9247320710068595
7.273978703112501e+65,7.27397868344331e+65,7.273978684115675e+65,7.2739786834435665e+65,4.1514618294717967e+55
