Error_cv_lmm,Error_cv_lmm_c,Error_cv_lmm_c_r,Error_cv_lmm_c_s,Error_te_lmm
0.9888605847069841,1.017133422032742,1.70016762483431,0.9420318797645263,0.9837613318357717
1.0446005865316734,1.0838997527219703,2.0158785145359914,0.9873913262207057,0.9448418599161086
0.935894619276716,0.9664224548580057,1.6965097098248627,0.874406006359958,0.9631305039931333
0.9591952463261396,0.9953987182052012,1.8288341615553811,0.907712120894557,1.0981992761528223
0.909843369387985,0.9426648850838384,1.692742630619938,0.8507724077258008,0.8990210367201599
1.029570706056539,1.0619369743994853,1.8197613863551907,0.9645639310155083,1.1512240293082714
0.9125300059295307,0.9478001225638086,1.7704783301866647,0.8412758130930162,0.9455857581198328
1.0323128233850618,1.0648769479049431,1.8176606606166805,0.9757155850719832,1.0661401794641483
1.0098157051672851,1.0384422433194322,1.755424868547893,0.9485625436789507,1.0622984221460883
0.9203538337262468,0.9358094364032498,1.3689332226088378,0.8832324931075276,0.810976208336492
0.9411475862829353,0.9671800997383244,1.6099590643697896,0.8798821219815105,0.8277636910275546
0.9202871909504878,0.9430364411430135,1.527987174760025,0.8721678547713098,1.1459417016486015
1.0180840467389272,1.0596661108021184,1.9716773563154164,0.9405444384214052,1.0317119310451632
0.9786782678585008,0.9977265999370256,1.5132444984905784,0.9287045498374912,0.8314566457777455
0.9976167732293929,1.034202712993869,1.8589159305034535,0.9434617419693155,1.1972579909262504
0.8828089989525357,0.9027606283829294,1.4481807852913793,0.8428857076595707,0.8824109501158351
1.0032841492831204,1.0418609613104435,1.918620748985315,0.9373252677140052,1.1162595913539501
0.9237759094909719,0.9400950072285656,1.4096413814661783,0.8785557298942659,0.8195781733717786
0.9657934609740565,1.002672884605949,1.8291584175357993,0.9001862934812613,0.9135330072562595
0.9970011307285607,1.0312336640338609,1.8400350465373765,0.9374529932674653,0.9219518149365414
0.9494563756589213,0.9823213186077363,1.773945460854729,0.89299229428706,0.8842836270991618
0.9586507380177248,0.9854967211769298,1.6489377444793094,0.9034442593796478,0.9793286150383437
0.9235519526409913,0.9624771711049341,1.8399321402124085,0.8668297540018105,1.1876881930641774
0.9108041788218911,0.9420569431370261,1.6866207416690489,0.8425758508764137,1.0821879066594795
0.827030614412635,0.8400656801692215,1.213664797165984,0.79744532606524,0.9739684552019218
0.9653489856479894,0.9923995243394165,1.6712357870829178,0.8987852695634518,1.0298478833693583
0.9856716175709961,1.0101459974247742,1.6363277713245319,0.9355638581197911,0.8597244661915772
0.9082922656146517,0.9405298174234742,1.6889862888088858,0.8270021736010043,0.898461262180931
0.9761930811195287,1.0166798628572882,1.9458418629595433,0.9147352159195652,0.888423617175033
0.9393241522912088,0.963305898184412,1.5553668885812764,0.8960458570032155,0.8718721412767264
0.9415067744886411,0.9627055668863099,1.5347209283432903,0.9015356881208852,0.8452227087495217
0.966803740177386,1.0040862903921624,1.8895503543660062,0.9052422765064406,0.8672537486020262
0.9648266851165064,1.0086701884857823,1.9514304709372403,0.8738499505169288,1.0168754100985746
0.9233779703003817,0.9602572178588331,1.796142382010793,0.870972606372598,1.0844244927671143
0.8823722532305035,0.920699626838999,1.8042852746486613,0.8237109269074875,1.06500279346072
1.0072823762545997,1.0481504303778368,1.9441698975553614,0.9404947735007319,0.9060614834356079
0.9297704285765039,0.9531783523808482,1.541522121726858,0.87952318003471,0.9613653894400876
0.983124212913527,1.0209607255985582,1.8987034985178322,0.9244258606571828,0.7820377517367615
0.9390294774767395,0.9799237601671743,1.870602363894665,0.8495070555722147,0.9349405379135621
0.9902442856579098,1.0350467260326361,2.044395712612039,0.9273356307400785,0.9920518770728021
0.9934084583826946,1.0304302346486605,1.8812106113133544,0.9343714559443012,1.2612762689344164
0.9177342843209294,0.9373470561154028,1.4657429493263168,0.8803110620539286,0.8721910268379761
0.9662863730789562,0.9931775623798298,1.6764839199474466,0.9013300204460921,0.9486480378859974
1.0029649432910417,1.038245481377492,1.8551511359453428,0.9339050453404463,1.3978892659419702
0.863859859409435,0.8778586282961968,1.2798664445089387,0.8339243842985915,0.9126732345475634
0.9809732969837107,1.0149330164233992,1.7907751412801858,0.9132808290420963,0.8653579446732752
1.0427777696179918,1.0865895615398549,2.059257876038096,0.9578722007608229,1.113562981168649
0.8632124529445896,0.8870844473153673,1.492901566650369,0.8208381035214837,0.8535864571813162
0.9895614646994169,1.0209284495472422,1.7701377633883435,0.9294241490489146,1.1257053347722736
0.9662950783702345,0.9900434838365527,1.5937011708193727,0.9163067650159683,1.1231948831429346
0.9549977668861022,0.9901909265889176,1.8218984485439953,0.9036087909481564,0.8565285630353255
0.882128231880517,0.9141996914080812,1.6343275640384947,0.8223011622168583,0.8611870076120572
0.9838808536510605,1.0161045310257868,1.789658152008763,0.9160062077621219,0.9012347107988853
0.8674532087095902,0.8999319142668852,1.6486701676287625,0.8151084706639024,0.9005973272220839
0.978444657195124,1.0097299349763869,1.764172468325141,0.9168284598900975,0.8784425315142836
1.1391780010662134,1.1667985631022941,1.8659189406587262,1.076374343445155,0.8985806139619196
0.9320389129354409,0.9639374457945045,1.7280414492361515,0.8806077482572663,0.9177113040307051
0.9125863222301258,0.9495751437400544,1.7890103666152322,0.8444747185995953,1.0749662134154057
0.9881831203420489,1.039540788721459,2.1082596364769923,0.9089927603642,1.093218702101601
0.930102703439298,0.9536845362571541,1.5542572712073834,0.8743541341408142,0.9915408335861177
0.9698049028446137,1.0133735215389894,1.974570895593251,0.8886561599457329,0.8251972102945008
1.0280470429797628,1.0673387075857046,1.9726173769386384,0.9481015233175518,0.9538184316931417
0.93817135105206,0.9551781459897659,1.4052061994898986,0.8997688561707247,1.0305162414740965
0.9870953385028957,1.0182139499890752,1.7364412958289606,0.9469007303325055,1.0504931755009994
0.9280711040985876,0.9523567485683786,1.5699001076191832,0.8779112262942323,1.0323751547848292
0.9373801725317308,0.9681959388594592,1.6996693013371054,0.8699531998333958,1.0829955281758903
0.9835090821438486,1.0177010483580207,1.7988676794506757,0.9230433064342971,1.0058429920414769
1.0282899376676975,1.0675878545158242,1.9421697136755485,0.965103374750796,1.070888315103625
0.9392195199729483,0.9838127572713029,1.932045159006022,0.8634870757675497,0.9780639643051972
0.9088552484749286,0.9343480108402977,1.539555152951703,0.8573940603465942,1.0802608391840627
0.9836009897591798,1.013059342353786,1.7499733414729537,0.9355292677268083,0.9861372859746227
0.9277112846353214,0.9449096854034852,1.4134663789226596,0.8857892425799009,0.9196440229592272
0.937672370382574,0.9610666929061293,1.5661357653612948,0.8899091956855132,0.9114325607978588
0.9265705356964832,0.9512713787420234,1.5743940658761777,0.8735789042733003,1.1172277983402512
0.9253818648197332,0.9646326115358861,1.8732326394481646,0.8566650820709045,1.055657135408152
0.9524798594137398,0.9896711530933915,1.8371184270189913,0.8816358364353951,1.1088271985156204
0.9094075829466254,0.9302638818752734,1.471418896598956,0.8595722283398516,0.926172082002073
0.916559403637608,0.9414529693552881,1.5569494089231344,0.8722395451826958,0.8049945839434945
0.884664376250259,0.9224624819316977,1.7703177981927012,0.8099991443198801,0.9799479735319805
0.929326518413128,0.966546123812487,1.8026980394873338,0.8629145215616035,0.9022030724355086
0.9572374268323453,0.9809940572066463,1.5636274973520636,0.9146455097410616,0.9456338802388221
0.9597950803397305,0.9877180331869225,1.660017816212724,0.9136311753787391,1.1005410924250805
0.9824215797868019,1.0108168824138215,1.6879596420510812,0.9272787843568191,1.048915255399461
0.9322858854026204,0.9576698262446506,1.6111891951727562,0.8788662061277159,0.8332800071073266
1.0367141439893093,1.0680315682274433,1.8145222029901211,0.9851344532963493,1.1426033216816123
0.9623080140173352,0.9955706248275094,1.7856048148665449,0.9011789759639492,0.9228644360481133
0.8507965255909975,0.8745553750812456,1.4722278198645709,0.8053944297169198,1.0017430168349444
0.9097072164294864,0.9369470352330747,1.6026089507218013,0.8634964375734746,1.040572593490876
0.9507747342938202,0.987781055775838,1.8375730451298475,0.8868993452576739,0.9141761019265809
0.8876426959103664,0.915848762196999,1.5975385425712352,0.8271594035354232,0.873543710895473
0.999441457137299,1.0320957434756597,1.8039374180214258,0.946247904767516,1.0808865596659607
0.9562442720340847,0.9901578842835403,1.7760317401581331,0.89975105755345,0.8079086988455502
0.9243897472310227,0.9646393073199373,1.8819826650249334,0.8597822648097007,1.0352739763815397
1.0699882950147683,1.102272015869456,1.873348087750643,1.0135084016190656,1.1901755104775233
0.956311736412145,0.9812704350868497,1.6039364139613472,0.910486834469473,1.0705222642431245
0.8798382808462847,0.9039640966993995,1.5021322102695844,0.8409934095253496,1.1764321289573254
0.9010724841266491,0.9360079537501513,1.732999113680769,0.8456536841785742,1.0643623429738405
1.066966778287076,1.0840938216325637,1.5344223563607438,1.0320595056164164,1.0817390749453337
0.9741641899483429,1.0099618605210625,1.850853566097636,0.8954965849362031,0.8672708735606927
0.9232444398188918,0.9549143406838797,1.691973461631457,0.8586817600124069,1.0484367680617919
1.049475261829787,1.0742114471703366,1.7190989967856605,0.9952725209132187,0.8229099667879979
0.8859117229677379,0.9209419991857551,1.7118528195057938,0.8281639203639767,0.876916854461294
1.0175770994389821,1.0397530055116215,1.594571078852682,0.9775176448710381,0.9537223202809995
0.9751903970252719,1.0117177969658093,1.8152800787531795,0.8953326943118368,0.8735486126734597
1.0413650351846302,1.0816436167540608,1.9977214564219263,0.9721541858954641,1.115059969564316
0.9383584194386433,0.9740133598992532,1.7840791262607594,0.8826280018496159,1.0375874164617542
0.9246311708343167,0.9526910758385516,1.6431908054414777,0.8678730635578042,0.9159811444155832
0.9425560123709376,0.9748109113648058,1.6950616399599747,0.8835772341442938,0.8961056908554274
1.1162037935384195,1.1514635375132412,1.9774032161779147,1.0557761416156688,0.9876537438763063
0.8655767438223412,0.8897629729533791,1.499851433556017,0.8135115807175821,1.0127536934687686
0.9946004094129063,1.0167255813629925,1.5767411519581918,0.9367461583999216,0.9437277143135266
1.05575366556349,1.0810226984329208,1.7196846892904427,0.9969196783812975,0.9210796822380737
0.9259731175112786,0.9686676801874692,1.913181622938686,0.8471043733476569,0.893685435057163
0.9147909887563868,0.9554505800815558,1.8648402795336092,0.843967682507172,0.9414586534718954
1.0042656281596796,1.040001488870792,1.8531918278475141,0.9381930060942518,0.9207558702409776
0.940489302281798,0.9876625061680298,1.9925165308154236,0.8689802260263726,0.9667510743436167
1.0394907703898095,1.0725667266535703,1.8464161583690724,0.9733528444062345,1.0318389178970375
0.989603920496844,1.0197688020072535,1.763899815424915,0.9334572096889217,0.9141615144875778
0.9568226875848413,0.9850186721366649,1.6845125564670902,0.8943634730526748,1.0722414592895557
1.0309511029468292,1.0701013248642894,1.956937168175595,0.9623137633467778,1.0864759401564665
1.0159002330640297,1.0432664466470234,1.707604214705257,0.9635789772085548,1.0076618641927204
0.9160340890888816,0.955671791098011,1.8286171580933739,0.853216310615531,0.8855591820731523
1.0503439953322888,1.0940939194186066,2.047791311083118,0.9903069422117765,1.0522185977347402
0.9129570775937165,0.9364358354509331,1.5428523481101966,0.8562769613374744,0.8195369698361228
0.8417579384993854,0.8680999832179159,1.5015444064645806,0.7881361268851117,0.8366781576415395
1.1186668749209652,1.1516686579698443,1.9280611105391954,1.0519610042135006,1.0995203691015758
0.8876654031053841,0.9092144466998646,1.462403209690056,0.8429467635861758,0.8528585636976435
0.9732864968659443,1.0003902317217743,1.6868720441691971,0.9158392122238896,0.9403088087588177
0.9392720044637671,0.9787730985101063,1.836728292602114,0.8621296787142768,0.9121345403312915
0.9514583333828769,0.9780586759273667,1.638394096695376,0.9122528343236046,0.9106118102046682
0.9832375880974603,1.0182851624297395,1.8384490694075324,0.9243564704024595,0.9404075214257592
0.8854937157842667,0.913161091014958,1.5999062153301096,0.8343040942792722,0.8081390256764772
1.1051110604488794,1.1411300776503286,1.992041759333704,1.0430179612609025,0.9770981456216499
1.0132799336044056,1.044379389429023,1.8021398770599948,0.9506070531677513,0.9440985240881264
0.9147681006853683,0.9526596672978827,1.8175380160245727,0.849453205569503,1.1173501455652954
0.9369060962669422,0.9623359419819033,1.5766607823267895,0.879150571058076,1.009124954186194
