Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.9291693354397146,0.9249836893784442,1.0751070329836183,0.9972004502275955,0.9498214002272408
0.9127031845381278,0.9207970228755665,1.0727261727846376,0.9823694956827146,0.7854007671415939
0.923968018409646,0.9193107928836798,1.0688045557741406,0.9817874508831751,0.8935356134538308
0.8960902769314424,0.8978658750037652,1.0361805243261615,0.9489159074127088,0.8544394007166002
0.9185629538339503,0.9214833363611253,1.0703274770758906,0.9817863530617562,0.8044317323762578
0.8916677190875055,0.8822549773621398,1.0209986363389192,0.9366746341235805,0.8708891372013161
0.8972077320248438,0.9161913532309086,1.0831700934293642,0.9753958859682098,0.8900975962687839
0.9165361028075569,0.9138478306691802,1.0499087171737296,0.987964105835395,0.9302426937655718
0.8078008442836402,0.8111190464915747,0.9088732570359412,0.8733060348900148,0.7356162203797636
0.9332205735797167,0.9266345679454845,1.0583392813771186,0.9893536260767363,0.8888726503178653
0.8839797202866886,0.8766708635293807,1.0220274017672446,0.9498731964456271,0.9229325714793181
0.9415632256440176,0.9436272085132895,1.1149944864814678,0.999441241556597,0.8276459510867361
0.8916110214548039,0.8895123696809977,1.0346568202706639,0.9732547822839288,0.9197689072019841
0.8128049234161131,0.8147487735991504,0.9231667952163919,0.8697351750873982,0.884290287409503
0.947802739646677,0.9456120755382234,1.114545597783816,1.0151563080913264,0.9676590964748635
0.9198274615242001,0.9222306452301756,1.0805993713159618,0.9938019408465297,0.855701888171124
0.9373091966461431,0.9355300398476898,1.1061753840362039,1.0207956889599805,0.838954477676893
0.910959324982473,0.9077912995828754,1.090585189634457,1.0104484187469875,0.8241120172223027
0.7991811053285511,0.8064284355582629,0.9109844651114378,0.8500940388032083,0.8536682553032549
0.902735001152061,0.8934695164531212,1.0656314375663896,0.9615438532249336,1.017486652175208
0.6913872401996523,0.6951848642470776,0.7648361978637294,0.7292606622172662,0.7440139102093992
0.9292267436775733,0.9143859591233713,1.08840337425345,1.0124483803883733,0.9635783639766555
0.8955533208132778,0.8989053351486542,1.0264745548164487,0.9418486319176727,0.80510459241687
0.8694110017136226,0.8679180734637425,1.0207134582334128,0.9253990539089189,0.9278160272514153
0.8984153636702824,0.8908499412364278,1.0610207936326064,0.9782075620994114,0.8271242099093525
0.7535394387851605,0.7510261148122254,0.847290777269012,0.7924261121051245,0.8842442357157027
0.9125849090142045,0.8993570831708605,1.0509481266751313,0.9608176107112442,0.8947036272861879
0.882673207377219,0.88200476951102,1.0233379743776738,0.9378683656767284,0.7591142952376738
0.7837780622128521,0.7778645492595953,0.8637269508859102,0.8278333332420573,0.7983502450617116
0.9574454486020167,0.9339142794710322,1.1191470224063478,1.0199004423618718,1.02190959475966
0.8897927592984569,0.8908579118973059,1.0121733507956754,0.9383642886467984,0.8184914117479581
0.9096768238570089,0.9226500499750266,1.0890476165947462,0.9777847868159352,0.8803756761139674
0.8580204839415772,0.8641996940784039,1.0044186722184203,0.917975929389561,0.8868702247726943
0.8811191977933818,0.8725368059183601,0.9962995362469332,0.920821276462746,0.9029525428582371
0.9232175642266444,0.9254235635128324,1.0634465490778284,1.00699311186382,0.9344878638542286
0.9327065245676623,0.9278901985421532,1.12594241307393,1.0198839469806638,0.8896713027685222
1.0070840013690108,1.0013212558731872,1.1890601824302764,1.0760123353096056,0.9195516334134421
0.810318910449409,0.8159261639609482,0.8959698412262026,0.8443168296897393,0.6860894343826627
0.8312014364923885,0.8416769636037593,0.987729909484736,0.8783389335380758,0.9007697286101939
0.922974508261763,0.92755387546808,1.0504923918555011,0.9669588228663019,0.9963087936931047
0.8140391146728666,0.8124648486039391,0.9249254206380438,0.8605916335127987,0.8913338075664125
0.9586518073505479,0.9530818333481883,1.1428885187152056,1.018952375276268,0.9480895536106902
0.9168923527983103,0.9188232775084341,1.1296286661310373,0.9943319633389559,0.9380074499223175
0.9397873421300174,0.9563469047490927,1.1205497721147835,1.0026964196426078,0.7918684417357564
0.9202025283219593,0.9279816451722698,1.0835539681213333,0.9826949250783827,0.8746987147111027
0.905132899073715,0.9046357949026792,1.0372931799074618,0.9643247911711142,0.917963610214837
0.7657531483417375,0.7651260601429655,0.8611182947387217,0.8023608855682798,0.8699716425987505
0.7674493739085482,0.7627604270363237,0.8603145029083381,0.8027929255232793,0.8181456595106007
0.919754693022881,0.9207135148646763,1.096444855579922,0.9813263441488611,0.9359627097100388
0.8233337863340425,0.8190624295031553,0.914965634671907,0.8468988712098565,0.8790133767320889
0.7173805538199687,0.7174447033182694,0.8156662281211509,0.7500605119092867,0.7871691190927487
0.9184024203089749,0.9020155350470795,1.0486263283242392,0.9853678858838728,1.031425402978945
0.9272587917098096,0.924290286627808,1.0917708652742506,0.9797881303575495,0.9003517112421057
0.8513299965248862,0.8446601504567544,0.9726272082906053,0.9198493019574976,0.8660751133860652
0.9284081342147452,0.9223540410771913,1.1290553115458035,0.9839951693149889,0.9655891654593256
0.9431996225993785,0.9510594093292061,1.0757732087717482,1.0105690372675666,0.8377567304198257
0.8251724866876288,0.8299978453757476,0.947291135454949,0.8852639490681279,1.0235160181267728
0.8856474493961419,0.8889333839006046,1.0127581665580518,0.9423191349572719,0.9647545893077809
0.9018723177196533,0.9041909735497737,1.0598558786461671,0.9638674413280182,0.8326068305923974
0.8787799786317163,0.8882724438447207,1.0303334192500517,0.9245305105157482,0.9092665979337647
0.9206326012393108,0.9173186240855321,1.1006079260183061,0.9875148379319448,0.953059569748544
0.9596340239202109,0.952392832780783,1.1346844339700572,1.0267561455421612,0.8780746846287627
0.795896408996309,0.7810769685612791,0.8924235660808508,0.8350075829382377,0.7923043118933354
0.9637801880591226,0.9394059432572262,1.1194615406346722,1.0462968134973554,1.0423674765707653
0.8588448892605509,0.8502711631994477,0.9746234103753917,0.8974034209612984,0.8073615038552593
0.8303725813231652,0.832470742777912,0.956836220158391,0.8950451776356111,0.9257150616710831
0.9166649770195119,0.8966448039460664,1.0453630437759878,0.9855050486766785,0.866502004540762
0.9109091983668004,0.9210814291638368,1.054152117445692,0.9728091571361207,0.8917413216197144
0.8450812013881085,0.8433168888016797,0.9684603472375407,0.913537684525621,0.8265732674189024
0.9776236089034301,0.9596225667384374,1.17193647230624,1.0905489884701036,0.9858401268948404
0.8744663113468141,0.8845716612736241,1.0302101926515903,0.9325085853287935,0.9077044094730697
0.9815815553359968,0.9623781671678102,1.186536306942329,1.0734502556403653,0.9862567080558885
0.9207214907721681,0.915651714226575,1.0805636910517775,0.975755907637095,0.8106152941659153
0.9102125379574912,0.920764504800067,1.052696016757143,0.961256733820472,0.8956123916345906
0.8870299718230163,0.8826422602432125,1.031161743918544,0.9437449469317161,0.9408521963063948
0.8916323383858158,0.8965098769034656,0.993075758789643,0.9283617412554042,0.7857641036606253
0.9013290979788658,0.9020549026702159,1.0088731793871344,0.9484724127991294,0.8165018329739887
0.8384375433939661,0.8399797685571042,0.9647032880965776,0.9033775709704723,0.8894247156113553
0.930778194747925,0.9266848441152131,1.107560660406914,0.9979548311469513,0.932935659603554
0.798761111457331,0.8024694785295263,0.8692751008124334,0.8316163984335043,0.854675913437608
0.7984994897286692,0.7945060777313826,0.8892952513437269,0.837278276258177,0.8538652155271715
0.8284214336399636,0.8238331556448595,0.944096314787785,0.8739003057247539,0.8100629147472561
0.8571075370146578,0.8545573231623053,0.9959438467517189,0.909834557002717,0.8397725794786425
0.906137626462354,0.906195471310645,1.0401763900112813,0.9651973534113245,0.8910610569062096
0.943185866417341,0.9479970447166245,1.0682814938054914,0.9907444386539593,1.0334888266159012
0.9132951506348291,0.922945861950477,1.0983045068848165,0.9995124645049603,0.9903149855021359
0.9014804639316448,0.887427083080161,1.0543246420992998,0.9668475602104704,0.9631218618621744
0.9103229535450903,0.9170078435467484,1.04043162785795,0.9829457011815963,0.8630477785900049
0.9398626326327895,0.9450373191122319,1.1478781525928126,1.0217993139615564,0.910638163795988
0.9163495343140305,0.9280409461884415,1.1001678820483827,1.0021658363489805,0.8496411315026317
0.9504584103972255,0.9533702163186956,1.1074155125791938,1.036209190584107,0.840090513684617
0.8605738698188053,0.8571550915396585,0.9634559675264026,0.911563146892575,0.8574457100294982
0.9237822659438542,0.9359120595706818,1.0941170130165778,0.9876605316800862,0.9531083002767341
0.7605839279075967,0.7603230088176453,0.8385417207336682,0.7944890510116861,0.7751123563064788
0.9359194970372549,0.9520218020273801,1.1065549314382803,0.9981404538719947,0.9129878086225427
0.9384290640160525,0.9428907923484638,1.0902755598938985,1.030671738753436,1.0520789665476442
0.9017695377600011,0.8969056016969462,1.0274386373531108,0.9717814556725831,0.912601796929353
0.8737110969513462,0.8696882452817594,1.0309919428159007,0.9366436951311874,0.9352613687971194
0.9242934987505355,0.9286661378598676,1.0845566210695776,0.9874907748472815,0.9795345731743713
0.8720420423120661,0.863647214429893,1.0245327514813423,0.9402995032344021,0.9379176002015748
0.8311572630632575,0.8414169190681664,0.9798068810797995,0.8686448207539228,1.001755761629201
0.9406514772279987,0.9486500897148361,1.092396916980653,1.0076460158486387,0.8960502905552835
