Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.8679898598652656,0.8704219298229272,1.2432341969673146,0.8777927539230113,0.7347613572502094
0.857181824734394,0.8547911832310334,1.2308428081926817,0.8833907409775154,0.8186505104134084
0.8251191090864499,0.8349623192475538,1.2267189311079978,0.8272818249478041,0.8285127607603903
0.8700905390846956,0.8516068641298113,1.3371393651235375,0.9043309653328644,0.9821624853300736
0.8048745556533466,0.8107401281905796,1.0915834215605287,0.8162106136727717,0.801682514355835
0.7936128937811867,0.7973581353158826,1.099621395957532,0.8239598062476002,0.7990154572923973
0.8021241151975302,0.7957747026423743,1.035339030070655,0.8129284525249365,0.7146888287284463
0.7220487058835693,0.727958892566215,0.9024992797434995,0.7361144704462178,0.7473818865125168
0.8017264970904747,0.8053561963016409,1.103041777755202,0.8205781993131829,0.7175902426098388
0.8721707849420895,0.8770775036541024,1.2334952690132517,0.9048020029661575,0.8241366939269553
0.8099821971946711,0.8236533580528861,1.1623039949766527,0.8294572424076229,0.822651483608982
0.8722661541089013,0.8724386546071748,1.2679723752559924,0.9036281121488007,0.8636339447448811
0.7152531589995859,0.7120613557439806,0.9525956896839967,0.7366204784000299,0.7582121385030244
0.8230347164581931,0.8203553107690126,1.1967109697366864,0.8537424895531799,0.9498878835167953
0.8102368787523723,0.8041802997829567,1.188759446205132,0.8330785619148932,0.8607037477388345
0.7545778880915466,0.7637296978034651,1.0474981700951493,0.7685487387991949,0.7327180493349397
0.736071485324881,0.7383959623292234,0.9613527861270063,0.76444625213174,0.7076559093090108
0.7448266755588865,0.7497037729081325,1.0056576695224342,0.7673488153529261,0.7646094591351383
0.7413727717574593,0.7415598226058099,0.9799141002461004,0.7629653423095665,0.7213120533212282
0.862123420475301,0.8506692805330898,1.2201141017676438,0.8988400710911004,0.8289357967377645
0.7907020409449951,0.7827541634695349,1.0960009331620233,0.8105375248425389,0.7229634675531716
0.8122500811291734,0.8097135117596236,1.1775684434654625,0.8420734497948003,0.78461808653882
0.763409613348879,0.7629517955224985,1.019544450756528,0.7722460319331259,0.8265575405485309
0.8117983709188085,0.8252350329939787,1.1126476463969364,0.8286638910784251,0.8441893481504299
0.7990288096915716,0.8017761044432747,1.0710724287056617,0.8144916973354916,0.7103316885601093
0.7703062889409625,0.7601652517767671,1.036298941027236,0.7931312126189293,0.7713836655471361
0.7867678844262767,0.779218278862134,1.115196039075348,0.8147987152082512,0.8423212958252295
0.765038602982951,0.7746725917456312,1.0492569755564345,0.7935092921125024,0.7215430843089937
0.8468480904483344,0.8385609611760036,1.2340627103684276,0.8574911167213675,0.869596686150101
0.7758791775909695,0.7866350627679972,1.1092698241175292,0.7815422884606296,0.7533331035367922
0.8938372301005768,0.8994788057697201,1.2700891426353222,0.9049755048802541,0.8491194821003468
0.8796042320292774,0.8762466416680221,1.267039562688235,0.9031172288107896,0.8829592924014299
0.7513265576809179,0.7423877333418677,0.9911335994263314,0.7615795184279214,0.7437779473308874
0.8242124065559804,0.8207978004731058,1.1922032325456584,0.8409175540694311,0.8364304758266353
0.7928003324062181,0.7999543816128494,1.1042473681287732,0.8119096432885806,0.8602265586819023
0.8241485948205347,0.8262796673196426,1.1688056001481015,0.8531571796700164,0.8227076089464151
0.7256574453637836,0.735958206549473,0.9700086041656135,0.7474015321266305,0.8148627218589898
0.8741358590440821,0.8822676272795663,1.3306590809394634,0.91779076270038,0.903677557029708
0.9172459939879236,0.9426597533577115,1.4397692170666916,0.986231476061511,0.921238886445531
0.8334095609330806,0.8281775158845167,1.2365025929230704,0.860557121740727,0.8283829699918284
0.7528803604206126,0.7512096154505449,0.9767970727377043,0.7607754912771515,0.7079973146286614
0.8046260311908956,0.8081468235450054,1.1271952019224112,0.8162662929030434,0.8357668531918421
0.826388154906219,0.8146247523934828,1.189464665850863,0.8497650858886349,0.7934389572180187
0.9094329026759582,0.9138552805116316,1.3306424831522445,0.9320405778907697,0.9679675868594564
0.8430297842871289,0.8427329098153064,1.164732421052252,0.8578990538809949,0.8306700736720729
0.7978648860570275,0.7865342368522682,1.1113874632393572,0.8095581903424219,0.9034979004168722
0.7926126510985309,0.7871737825129866,1.0485149527054887,0.8136842698400352,0.8389786716336186
