Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.7466571190209081,2218.8821703622625,1917.2913764303564,1917.0384075539478,0.7112465838710352
0.7794575514838756,5420.656381053721,3915.8369432065047,3915.530779922936,0.717623921763475
0.7352194475407933,-4714.035317908653,-4208.296834348536,-4208.717216380285,0.7959495308282738
0.7672328527715911,3450.3451778887184,-1990.9168142367791,-1991.4525771849724,0.831459378315003
0.7836238795308497,37273096640295.2,37273096639059.664,37273096639059.36,0.8224793885321321
0.7943246232670916,-3312.1415738674273,1562.9312418195934,1562.4294271618307,0.7108909572470887
0.8023274296661221,-1439.1441882042031,-1440.8784052959554,-1441.2314446201476,0.9032894090686854
0.7461761025321386,810.3724089038534,1504.633649004534,1504.3824486287858,0.7184512337120025
0.742631890082903,534.5323696668321,943.9213314139266,943.4552163516664,0.7614670188215023
0.7172618777447758,-1539.4486788514494,1208.9587370211304,1208.6790016382283,0.7346917567617537
0.7622223482479593,10066.469965690983,10237.527775479257,10236.976020015394,0.7273035595316392
0.8382003001594202,-802.4327588335068,-738.0618593880014,-738.2920614898451,0.7382994613981565
0.7015491614166064,-708980462017831.1,-708980462017831.6,-708980462017832.0,0.6919706748609785
0.7310805720948375,53462452010283.37,53462452011157.24,53462452011157.19,0.7253732517731735
0.8375822104040911,429147029571660.44,429147029572429.6,429147029572429.25,0.8699559872001107
0.7895360877725308,24.420075561028476,30.113100514144968,29.803878722917712,0.8335283617349463
0.7866533282071838,-7123.02279573709,15432.170391284637,15431.8998742801,0.8135384963853076
0.738751594090037,9126.185287403761,9053.54498146214,9053.290770831822,0.6955838288365629
0.7346484985240369,5796.445542211018,5619.585734426574,5619.30714132798,0.6965226341447793
0.8092659434182434,7426.629175882861,6809.616286373631,6809.313162287042,0.8864718074677358
0.7286319224436475,732.6160482615795,1165.730426212428,1165.4478315715166,0.7033198661554174
0.7529299433834343,-3852.2226144342435,379.46704730048594,378.9148705389327,0.7692652338294599
0.7130187074722822,-5307.930363771388,-5307.179386453128,-5307.58880821855,0.8125719780315227
0.8084723470429401,-1419753.1013089214,-166.57031599100816,-166.87978096224148,0.7574273559461305
0.7774596875151302,65.05050091659488,538.3499587943784,537.3254098085889,0.7269285043824936
0.7233631449289398,-35735.37482122297,840.90833937358,840.3490947824027,0.6764965253072698
0.77834215964625,819.6024062939613,2900.1767931914983,2899.792135119409,0.7674488248415132
0.7109589508493179,2430.1927706625547,2716.432987529281,2716.3774389363757,0.7386014383817794
0.7785878064849464,-2506.5346068855165,-1717.573285459689,-1717.844700854902,0.7297446461994159
0.6872898006568846,10211.200324836087,1362.4176762394623,1362.2121028983222,0.622625407273397
0.8208036541021075,65540.48727982718,63153.99169452049,63153.405547713905,0.8086694326927765
0.7037262697249288,-2923.627352072555,-3377.9969643246145,-3378.3904710793654,0.6570768601458644
0.8404794291448161,-4247.565477630078,-5757.098506172693,-5757.628355161128,0.7243422847366168
0.8329625293768099,4123.155967370383,-949.0001956594552,-949.3099722125479,0.8580342993273937
0.7095485192149692,58487.39891663198,58315.22694949748,58314.9928697722,0.7641686230806707
0.75265239399097,-7597300725454.395,-7597300776206.672,-7597300776206.981,0.7151031625642462
0.7242529852257006,116019769725421.97,116019769727385.17,116019769727384.89,0.6551462879366983
0.7823241498321601,771.4288475835348,799.4084693379142,799.0815662729539,0.8095464807873622
0.7562774187711075,118.6330949204406,108.42368431012427,108.32083010766793,0.6676249142294908
0.7437052430454141,-7258.401857905951,-7469.7767328882965,-7470.341552865597,0.7045408776513996
0.7408421399315973,2524.018703914471,2927.418620147579,2926.898502703111,0.7027659414594024
0.7618837259680687,16020.293550421922,13364.426548357267,13364.11431639388,0.7580944863318201
