Error_cv_lmm,Error_cv_lmm_c,Error_cv_lmm_c_r,Error_cv_lmm_c_s,Error_te_lmm
1.663059680548858e+98,1.663059680548858e+98,1.663059680548858e+98,1.663059680548858e+98,1.0472877900658741e+99
1.5459117713607373e+96,1.5459117713607373e+96,1.5459117713607373e+96,1.5459117713607373e+96,4763522725.676706
6.5935301867731605e+96,6.5935301867731605e+96,6.5935301867731605e+96,6.5935301867731605e+96,4.1121417886514824e+30
1.7601958431177717e+90,1.7601958431177717e+90,1.7601958431177717e+90,1.7601958431177717e+90,6.377741717752278e+34
8.991526484114301e+95,8.991526484114301e+95,8.991526484114301e+95,8.991526484114301e+95,6.804448192367605e+95
5.891723427468972e+95,5.891723427468972e+95,5.891723427468972e+95,5.891723427468972e+95,1935815.5421294598
5.553517147781232e+94,5.553517147781232e+94,5.553517147781232e+94,5.553517147781232e+94,867.0838382404122
4.985257703713374e+96,4.985257703713374e+96,4.985257703713374e+96,4.985257703713374e+96,0.6335104947710067
8.97313984195177e+98,8.97313984195177e+98,8.97313984195177e+98,8.97313984195177e+98,3.031377300046516e+40
6.9950371092195e+35,6.9950371092195e+35,6.995037124578188e+35,6.9950371092195e+35,2.876451560358768e+33
1.1575014107608099e+40,1.1575014107608099e+40,1.1575014107608099e+40,1.1575014107608099e+40,9.946004531187875e+32
2.798742812110158e+97,2.798742812110158e+97,2.798742812110158e+97,2.798742812110158e+97,1.1118249908690406e+35
3.187237715312685e+98,3.187237715312685e+98,3.187237715312685e+98,3.187237715312685e+98,4.954938504088222e+34
1.0454784676432718e+98,1.0454784676432718e+98,1.0454784676432718e+98,1.0454784676432718e+98,0.7094694840800564
9.948800333743904e+98,9.948800333743904e+98,9.948800333743904e+98,9.948800333743904e+98,0.5614034300638757
8.471863720426011e+97,8.471863720426011e+97,8.471863720426011e+97,8.471863720426011e+97,1.0202056459035887e+33
3.935544515383977e+97,3.935544515383977e+97,3.935544515383977e+97,3.935544515383977e+97,1.7345944051160864e+93
2.0262083508115025e+96,2.0262083508115025e+96,2.0262083508115025e+96,2.0262083508115025e+96,2.0855007178398847e+35
1.1543216265892645e+36,1.1543216265892645e+36,1.1543216265892645e+36,1.1543216265892645e+36,1106249924.217104
4.171630000012266e+98,4.171630000012266e+98,4.171630000012266e+98,4.171630000012266e+98,3.4192389522824394e+99
3.449851550369049e+97,3.449851550369049e+97,3.449851550369049e+97,3.449851550369049e+97,0.7237241856528159
8.416948048611142e+65,8.416948048611142e+65,8.416948048611142e+65,8.416948048611142e+65,5299978251.348234
2.3980233254401935e+97,2.3980233254401935e+97,2.3980233254401935e+97,2.3980233254401935e+97,4.969122263016038e+29
3.9494532701867695e+98,3.9494532701867695e+98,3.9494532701867695e+98,3.9494532701867695e+98,9130299.262297511
3.70154671774507e+95,3.70154671774507e+95,3.70154671774507e+95,3.70154671774507e+95,65771.8152354069
3.227092905644162e+90,3.227092905644162e+90,3.227092905644162e+90,3.227092905644162e+90,1.347327308470353e+35
4.4190913894057624e+97,4.4190913894057624e+97,4.4190913894057624e+97,4.4190913894057624e+97,0.7058060340208554
1.8387800730061034e+98,1.8387800730061034e+98,1.8387800730061034e+98,1.8387800730061034e+98,1.852066134866492e+97
5.0900343851464906e+64,5.0900343851464906e+64,5.0900343851464906e+64,5.0900343851464906e+64,0.7427288190722506
7.877980001088308e+41,7.877980001088308e+41,7.877980001088308e+41,7.877980001088308e+41,12051127.060902031
1.461346452156803e+102,1.461346452156803e+102,1.461346452156803e+102,1.461346452156803e+102,9198.865631102048
1.943547313306863e+95,1.943547313306863e+95,1.943547313306863e+95,1.943547313306863e+95,3.5178542384770766e+36
4.9268962876608547e+95,4.9268962876608547e+95,4.9268962876608547e+95,4.9268962876608547e+95,0.6865370856317429
3.442201129295618e+96,3.442201129295618e+96,3.442201129295618e+96,3.442201129295618e+96,1.3233138332496775e+103
2.217461877361562e+101,2.217461877361562e+101,2.217461877361562e+101,2.217461877361562e+101,2.0141795678546481e+99
4.395232585888606e+98,4.395232585888606e+98,4.395232585888606e+98,4.395232585888606e+98,141622120.48198542
1.6550558978718943e+99,1.6550558978718943e+99,1.6550558978718943e+99,1.6550558978718943e+99,0.7211842758938842
1.8564156852576667e+100,1.8564156852576667e+100,1.8564156852576667e+100,1.8564156852576667e+100,1.1512448944226079e+65
6.690785525840759e+91,6.690785525840759e+91,6.690785525840759e+91,6.690785525840759e+91,86697.14564174706
7.785303111996797e+94,7.785303111996797e+94,7.785303111996797e+94,7.785303111996797e+94,6.506570340052493e+36
1.0172984414400654e+34,1.0172984414400654e+34,1.017296880084751e+34,1.0172984414400654e+34,1.4571108229566432e+33
8.123586156071233e+98,8.123586156071233e+98,8.123586156071233e+98,8.123586156071233e+98,7.184520664478748e+95
2.156447153419895e+95,2.156447153419895e+95,2.156447153419895e+95,2.156447153419895e+95,2.7386012045086106e+35
1.2468852550751395e+95,1.2468852550751395e+95,1.2468852550751395e+95,1.2468852550751395e+95,19912113.01649691
2.453767136289609e+95,2.453767136289609e+95,2.453767136289609e+95,2.453767136289609e+95,0.6438224432178548
3.4504843673187444e+96,3.4504843673187444e+96,3.4504843673187444e+96,3.4504843673187444e+96,2.2015566246072472e+38
6.48980762086045e+64,6.48980762086045e+64,6.48980762086045e+64,6.48980762086045e+64,0.6331839723788478
1.5542141106032863e+95,1.5542141106032863e+95,1.5542141106032863e+95,1.5542141106032863e+95,1.3681377233831355e+35
4.159040260940972e+92,4.159040260940972e+92,4.159040260940972e+92,4.159040260940972e+92,1.859790720655712e+32
3.60717827364549e+95,3.60717827364549e+95,3.60717827364549e+95,3.60717827364549e+95,0.6474226631842044
9.024148957983444e+100,9.024148957983444e+100,9.024148957983444e+100,9.024148957983444e+100,3.21176238866747e+36
1.4918894172617527e+98,1.4918894172617527e+98,1.4918894172617527e+98,1.4918894172617527e+98,3.9303395480189434e+34
2.9052950006238864e+101,2.9052950006238864e+101,2.9052950006238864e+101,2.9052950006238864e+101,802.7582115145323
1.9549963346437404e+97,1.9549963346437404e+97,1.9549963346437404e+97,1.9549963346437404e+97,0.6864237759904454
5.576256849264594e+96,5.576256849264594e+96,5.576256849264594e+96,5.576256849264594e+96,1.2761885126761493e+34
7.599039927602694e+97,7.599039927602694e+97,7.599039927602694e+97,7.599039927602694e+97,4.9891854138002037e+33
4.1615213807144936e+95,4.1615213807144936e+95,4.1615213807144936e+95,4.1615213807144936e+95,8064244.228056053
5.7525347967881e+68,5.7525347967881e+68,5.7525347967881e+68,5.7525347967881e+68,4.430237373641332e+35
2.6124415784972336e+95,2.6124415784972336e+95,2.6124415784972336e+95,2.6124415784972336e+95,3.633387127138971e+31
2.1207663720957285e+62,2.1207663720957285e+62,2.1207663720957285e+62,2.1207663720957285e+62,201360.0402950663
2.7164459234086515e+95,2.7164459234086515e+95,2.7164459234086515e+95,2.7164459234086515e+95,4.918321413428009e+32
2.4477723646252367e+98,2.4477723646252367e+98,2.4477723646252367e+98,2.4477723646252367e+98,1760199.6473831667
4.523707963868775e+101,4.523707963868775e+101,4.523707963868775e+101,4.523707963868775e+101,7.51601763901747e+36
1.4511222089749605e+95,1.4511222089749605e+95,1.4511222089749605e+95,1.4511222089749605e+95,0.6587976407865362
4.554385224206502e+96,4.554385224206502e+96,4.554385224206502e+96,4.554385224206502e+96,0.6639287888065117
4.1997532293161784e+66,4.1997532293161784e+66,4.1997532293161784e+66,4.1997532293161784e+66,611975.4453890063
7.896308508016048e+100,7.896308508016048e+100,7.896308508016048e+100,7.896308508016048e+100,1.749666118295624e+96
1.631477091370756e+97,1.631477091370756e+97,1.631477091370756e+97,1.631477091370756e+97,8.691389363678496e+30
2.743382297340939e+97,2.743382297340939e+97,2.743382297340939e+97,2.743382297340939e+97,74610.01128123514
3.985112428884411e+94,3.985112428884411e+94,3.985112428884411e+94,3.985112428884411e+94,2.3704269264642026e+31
1.94009695576495e+96,1.94009695576495e+96,1.94009695576495e+96,1.94009695576495e+96,0.6597537153397425
1.345424105398552e+36,1.345424105398552e+36,1.345424105398552e+36,1.345424105398552e+36,6475.3731843146115
3.2022660896092564e+99,3.2022660896092564e+99,3.2022660896092564e+99,3.2022660896092564e+99,4.2904097346268485e+31
1.5919870754261933e+95,1.5919870754261933e+95,1.5919870754261933e+95,1.5919870754261933e+95,4.590135057217577e+35
1.3496532625350864e+98,1.3496532625350864e+98,1.3496532625350864e+98,1.3496532625350864e+98,0.7182928176084702
2.9031163790426927e+38,2.9031163790426927e+38,2.9031163790426927e+38,2.9031163790426927e+38,5.229636190493072e+30
6.349447358050948e+41,6.349447358050948e+41,6.349447358043705e+41,6.349447358050948e+41,1.826659394095457e+33
2.1195126087094853e+95,2.1195126087094853e+95,2.1195126087094853e+95,2.1195126087094853e+95,0.6181252622783351
7.615395955910489e+35,7.615395955910489e+35,7.615396402958335e+35,7.615395955910489e+35,3.0058497947242435e+31
9.76036527965836e+96,9.76036527965836e+96,9.76036527965836e+96,9.76036527965836e+96,6.747340637024011e+29
3.302062268566938e+98,3.302062268566938e+98,3.302062268566938e+98,3.302062268566938e+98,0.6948007713895965
1.8457597562814493e+93,1.8457597562814493e+93,1.8457597562814493e+93,1.8457597562814493e+93,6.180444788482404e+34
3.271435035264116e+65,3.271435035264116e+65,3.271435035264116e+65,3.271435035264116e+65,1118858204.9553988
1.4607387955149792e+97,1.4607387955149792e+97,1.4607387955149792e+97,1.4607387955149792e+97,2.096192776495476e+34
3.5794102086494e+67,3.5794102086494e+67,3.5794102086494e+67,3.5794102086494e+67,1.9188151476788387e+94
3.2629057275972274e+96,3.2629057275972274e+96,3.2629057275972274e+96,3.2629057275972274e+96,1.5001861945941542e+99
9.1869485452553e+101,9.1869485452553e+101,9.1869485452553e+101,9.1869485452553e+101,0.7648436784653281
2.8263957293669162e+35,2.8263957293669162e+35,2.8263957293669162e+35,2.8263957293669162e+35,2.740323193727528e+30
9.12100789902138e+99,9.12100789902138e+99,9.12100789902138e+99,9.12100789902138e+99,8.550737502388028e+36
2.9295103152642183e+97,2.9295103152642183e+97,2.9295103152642183e+97,2.9295103152642183e+97,1.9046294542874415e+35
6.061526508823486e+101,6.061526508823486e+101,6.061526508823486e+101,6.061526508823486e+101,0.6858743798553076
1.0220763926045248e+97,1.0220763926045248e+97,1.0220763926045248e+97,1.0220763926045248e+97,7.625167267706379e+34
1.684116380986017e+98,1.684116380986017e+98,1.684116380986017e+98,1.684116380986017e+98,6852314.771890338
3.5244668969169205e+97,3.5244668969169205e+97,3.5244668969169205e+97,3.5244668969169205e+97,5.2736851345617866e+100
3.256843231165491e+34,3.256843231165491e+34,3.256843231165491e+34,3.256843231165491e+34,0.575294148848336
1.0807312781417821e+97,1.0807312781417821e+97,1.0807312781417821e+97,1.0807312781417821e+97,1.4815147763454383e+32
3.01632754492416e+33,3.01632754492416e+33,3.01632754492416e+33,3.01632754492416e+33,3308676.056275721
4.55547711992595e+96,4.55547711992595e+96,4.55547711992595e+96,4.55547711992595e+96,0.6494786968456063
3.409279202214075e+98,3.409279202214075e+98,3.409279202214075e+98,3.409279202214075e+98,0.6028485820871051
9.815319471335657e+93,9.815319471335657e+93,9.815319471335657e+93,9.815319471335657e+93,2.8204200827178095e+98
1.2918829413208041e+97,1.2918829413208041e+97,1.2918829413208041e+97,1.2918829413208041e+97,3671331.464148038
1.2914799725073507e+98,1.2914799725073507e+98,1.2914799725073507e+98,1.2914799725073507e+98,4.701554908915805e+43
1.7663388655928002e+37,1.7663388655928002e+37,1.7663388655928002e+37,1.7663388655928002e+37,68545.46678667191
7.083435642731722e+41,7.083435642731722e+41,7.083435642731867e+41,7.083435642731722e+41,2.873309992687526e+33
2.1931930852352868e+33,2.1931930852352868e+33,2.193151204124006e+33,2.1931930852352868e+33,1.3882316318194743e+33
1.827016575463355e+35,1.827016575463355e+35,1.8270323996933325e+35,1.827016575463355e+35,9.982497719225668e+33
1.2089573248220636e+35,1.2089573248220636e+35,1.2089573248220636e+35,1.2089573248220636e+35,9496189768.691137
1.1508102173034286e+98,1.1508102173034286e+98,1.1508102173034286e+98,1.1508102173034286e+98,1.9334656841956506e+33
3.6889829165617654e+96,3.6889829165617654e+96,3.6889829165617654e+96,3.6889829165617654e+96,106984.54674744421
6.119933586637947e+92,6.119933586637947e+92,6.119933586637947e+92,6.119933586637947e+92,1.8100960220557913e+34
1.3385778339307877e+99,1.3385778339307877e+99,1.3385778339307877e+99,1.3385778339307877e+99,2.6320395059955205e+37
2.3655110046102494e+96,2.3655110046102494e+96,2.3655110046102494e+96,2.3655110046102494e+96,7.426329850641964e+95
3.0718494275395367e+97,3.0718494275395367e+97,3.0718494275395367e+97,3.0718494275395367e+97,3.3858444897239154e+28
4.654146990295889e+98,4.654146990295889e+98,4.654146990295889e+98,4.654146990295889e+98,6.0020545340313794e+35
1.5431531589449262e+97,1.5431531589449262e+97,1.5431531589449262e+97,1.5431531589449262e+97,4.9425049597229804e+32
1.3457211039660568e+98,1.3457211039660568e+98,1.3457211039660568e+98,1.3457211039660568e+98,0.7126800893443829
1.1235631766945456e+100,1.1235631766945456e+100,1.1235631766945456e+100,1.1235631766945456e+100,1048697.3774238173
9.214250664814723e+33,9.214250664814723e+33,9.214250664814723e+33,9.214250664814723e+33,0.6420485964019752
3.851580666161188e+97,3.851580666161188e+97,3.851580666161188e+97,3.851580666161188e+97,6.396764418964667e+34
3.3492995614330976e+99,3.3492995614330976e+99,3.3492995614330976e+99,3.3492995614330976e+99,108906647525.47052
5.325779065457486e+98,5.325779065457486e+98,5.325779065457486e+98,5.325779065457486e+98,1.3163672977156244e+33
6.00593166400927e+98,6.00593166400927e+98,6.00593166400927e+98,6.00593166400927e+98,2.939931541021028e+33
3.3250241439273756e+100,3.3250241439273756e+100,3.3250241439273756e+100,3.3250241439273756e+100,2176549.6859260956
1.593529898541116e+98,1.593529898541116e+98,1.593529898541116e+98,1.593529898541116e+98,294475015.5017024
1.802869746371603e+38,1.802869746371603e+38,1.8028702670988328e+38,1.802869746371603e+38,1.6898864312482052e+37
5.839718313778011e+97,5.839718313778011e+97,5.839718313778011e+97,5.839718313778011e+97,0.6908024929047129
4.810601015008543e+98,4.810601015008543e+98,4.810601015008543e+98,4.810601015008543e+98,0.6944382502623159
4.1081290927833413e+98,4.1081290927833413e+98,4.1081290927833413e+98,4.1081290927833413e+98,0.6139776417865269
8.640058817255342e+36,8.640058817255342e+36,8.640058817255342e+36,8.640058817255342e+36,0.5586324790756818
1.0926982483562347e+103,1.0926982483562347e+103,1.0926982483562347e+103,1.0926982483562347e+103,298501.53197493014
2.2024771486747056e+99,2.2024771486747056e+99,2.2024771486747056e+99,2.2024771486747056e+99,2.09859622462954e+33
2.3062966460257476e+95,2.3062966460257476e+95,2.3062966460257476e+95,2.3062966460257476e+95,1.5634438013700983e+36
1.1251640157650159e+95,1.1251640157650159e+95,1.1251640157650159e+95,1.1251640157650159e+95,0.6823273782705934
4.353132326938097e+96,4.353132326938097e+96,4.353132326938097e+96,4.353132326938097e+96,0.6558995120742117
7.205610820147789e+37,7.205610820147789e+37,7.205610820147789e+37,7.205610820147789e+37,40117611.448084965
2.1216702310330314e+95,2.1216702310330314e+95,2.1216702310330314e+95,2.1216702310330314e+95,62548915.440376006
1.6265138126296139e+97,1.6265138126296139e+97,1.6265138126296139e+97,1.6265138126296139e+97,74887.5046777994
4.068006595971161e+94,4.068006595971161e+94,4.068006595971161e+94,4.068006595971161e+94,10714.684841344542
6.734572944360791e+97,6.734572944360791e+97,6.734572944360791e+97,6.734572944360791e+97,844887.3852675852
2.7216033101804303e+94,2.7216033101804303e+94,2.7216033101804303e+94,2.7216033101804303e+94,41044.77624229903
9.527605359601982e+88,9.527605359601982e+88,9.527605359601982e+88,9.527605359601982e+88,7.920121439589257e+96
1.3775898751152197e+95,1.3775898751152197e+95,1.3775898751152197e+95,1.3775898751152197e+95,1.5719554410293377e+33
1.8418118104659081e+99,1.8418118104659081e+99,1.8418118104659081e+99,1.8418118104659081e+99,2.8661632294765807e+32
8.99186417282791e+98,8.99186417282791e+98,8.99186417282791e+98,8.99186417282791e+98,12422.35176262045
3.851142805738763e+98,3.851142805738763e+98,3.851142805738763e+98,3.851142805738763e+98,6.512838417243991e+98
3.8606256432360194e+98,3.8606256432360194e+98,3.8606256432360194e+98,3.8606256432360194e+98,9.063446360541495e+97
2.9356210924255325e+96,2.9356210924255325e+96,2.9356210924255325e+96,2.9356210924255325e+96,4.181565922677487e+36
3.9992908866474875e+95,3.9992908866474875e+95,3.9992908866474875e+95,3.9992908866474875e+95,1.578229451965411e+34
4.136246821943404e+96,4.136246821943404e+96,4.136246821943404e+96,4.136246821943404e+96,72949205.8600286
2.027246403304244e+98,2.027246403304244e+98,2.027246403304244e+98,2.027246403304244e+98,7.117136070894334e+97
6.444514992633395e+98,6.444514992633395e+98,6.444514992633395e+98,6.444514992633395e+98,27994.62583635415
3.3873078261116887e+38,3.3873078261116887e+38,3.387307831234848e+38,3.3873078261116887e+38,5.502940145538761e+35
3.0745791622189388e+35,3.0745791622189388e+35,3.0745791622189388e+35,3.0745791622189388e+35,0.6674753010168734
1.68444421354278e+93,1.68444421354278e+93,1.68444421354278e+93,1.68444421354278e+93,2.673876541722315e+36
8.765978868523539e+94,8.765978868523539e+94,8.765978868523539e+94,8.765978868523539e+94,1.0856485036474719e+31
6.117448608760872e+95,6.117448608760872e+95,6.117448608760872e+95,6.117448608760872e+95,17130179368.506556
1.2558798806275304e+99,1.2558798806275304e+99,1.2558798806275304e+99,1.2558798806275304e+99,6.4392098425781266e+94
5.978957057389803e+95,5.978957057389803e+95,5.978957057389803e+95,5.978957057389803e+95,1.1435942557909215e+38
2.1127255735624783e+98,2.1127255735624783e+98,2.1127255735624783e+98,2.1127255735624783e+98,6.967415183552405e+98
8.11951630444353e+38,8.11951630444353e+38,8.119516304438509e+38,8.11951630444353e+38,5.668530997620595e+39
2.5346769975397124e+98,2.5346769975397124e+98,2.5346769975397124e+98,2.5346769975397124e+98,183.58083919922402
4.873803967407577e+99,4.873803967407577e+99,4.873803967407577e+99,4.873803967407577e+99,0.6491358849496308
2.9287047557770295e+97,2.9287047557770295e+97,2.9287047557770295e+97,2.9287047557770295e+97,4.1481312307782475e+27
7.08634755518419e+99,7.08634755518419e+99,7.08634755518419e+99,7.08634755518419e+99,8.061739783351036e+28
4.190745779576553e+98,4.190745779576553e+98,4.190745779576553e+98,4.190745779576553e+98,3532677.805585124
1.4250598716513205e+100,1.4250598716513205e+100,1.4250598716513205e+100,1.4250598716513205e+100,1.4837817568491125e+37
2.3672733228727903e+31,2.3672733228727903e+31,2.367273322872775e+31,2.3672733228727903e+31,459773032.26738495
8.564198371067967e+98,8.564198371067967e+98,8.564198371067967e+98,8.564198371067967e+98,0.6870682256106289
1.1630398470171136e+96,1.1630398470171136e+96,1.1630398470171136e+96,1.1630398470171136e+96,157024.471553832
4.901173475881815e+97,4.901173475881815e+97,4.901173475881815e+97,4.901173475881815e+97,5.402848428787712e+32
2.3238136850764058e+95,2.3238136850764058e+95,2.3238136850764058e+95,2.3238136850764058e+95,0.608894914041999
1.2912035291294296e+94,1.2912035291294296e+94,1.2912035291294296e+94,1.2912035291294296e+94,0.640324385264333
3.585414398507647e+31,3.585414398507647e+31,3.585414398507647e+31,3.585414398507647e+31,53769.62247031451
1.4715284374096746e+101,1.4715284374096746e+101,1.4715284374096746e+101,1.4715284374096746e+101,219656.02270192848
6.109808169719406e+100,6.109808169719406e+100,6.109808169719406e+100,6.109808169719406e+100,3.21819707748319e+95
5.881768497881078e+99,5.881768497881078e+99,5.881768497881078e+99,5.881768497881078e+99,1.9581269164073563e+36
1.7537198169737193e+65,1.7537198169737193e+65,1.7537198169737193e+65,1.7537198169737193e+65,0.7232997428829924
1.235870614719582e+36,1.235870614719582e+36,1.235870614719582e+36,1.235870614719582e+36,0.6738655309673738
4.54346474043977e+98,4.54346474043977e+98,4.54346474043977e+98,4.54346474043977e+98,4.389209468421974e+34
1.9149788551468297e+95,1.9149788551468297e+95,1.9149788551468297e+95,1.9149788551468297e+95,0.6725939413943068
7.804447083682387e+36,7.804447083682387e+36,7.804447083682387e+36,7.804447083682387e+36,276271122.1559252
8.438883120656543e+97,8.438883120656543e+97,8.438883120656543e+97,8.438883120656543e+97,5029492.687561809
4.537048408215572e+93,4.537048408215572e+93,4.537048408215572e+93,4.537048408215572e+93,0.727305590876055
8.085255168763327e+93,8.085255168763327e+93,8.085255168763327e+93,8.085255168763327e+93,2.596590726600589e+32
8.889677537736183e+98,8.889677537736183e+98,8.889677537736183e+98,8.889677537736183e+98,1.4484099417339965e+100
6.772560291962189e+97,6.772560291962189e+97,6.772560291962189e+97,6.772560291962189e+97,2.7414979179173923e+68
1.0417385068573918e+97,1.0417385068573918e+97,1.0417385068573918e+97,1.0417385068573918e+97,1558366704.0262418
1.1359037440019426e+103,1.1359037440019426e+103,1.1359037440019426e+103,1.1359037440019426e+103,2.4232876968665166e+100
2.1975924534890194e+97,2.1975924534890194e+97,2.1975924534890194e+97,2.1975924534890194e+97,4.45989564358554e+35
