Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.7443090052716185,-5.823732491552989e+49,-5.823732491552989e+49,-5.823732491552989e+49,0.7362681552178475
0.7988089500551195,-1.1443738719017894e+18,-1.1443828105684306e+18,-1.1443828105684306e+18,0.7414987297275499
0.7810491931534126,-9.911029926226422e+49,-9.911029926226422e+49,-9.911029926226422e+49,0.8262351984235765
0.704300707386023,1.9610263704880153e+48,1.9610263704880153e+48,1.9610263704880153e+48,0.6900684323052001
0.7901061629393777,-9.628067987411841e+46,-9.628067987411841e+46,-9.628067987411841e+46,0.7896548916546622
0.7200477900537727,-1.194489651183479e+49,-1.2908961508486223e+49,-1.2908961508486223e+49,0.6488239140809168
0.7944673237779296,1.2328149952750075e+48,1.2328149952750075e+48,1.2328149952750075e+48,0.818789541495995
0.6913085098184921,2.062316686240035e+45,2.062316686240035e+45,2.062316686240035e+45,0.7425379686128445
0.6946030219710596,3.764912010774021e+18,3.764912010773908e+18,3.764912010773908e+18,0.5655269792187025
0.6873509746334752,1.5933504963326154e+18,1.5933504963326154e+18,1.5933504963326154e+18,0.6427283842831993
0.7232041183057005,-2.1566107771913447e+48,-2.1566107771913447e+48,-2.1566107771913447e+48,0.6955113787688975
0.7858678487350733,8.283674784090858e+45,8.283674784090858e+45,8.283674784090858e+45,0.8285467086568831
0.7659969844365814,2.6692794747957113e+19,2.6696613233163026e+19,2.6696613233163026e+19,0.8183385415521557
0.7563368704358163,9.994404245494786e+48,1.24945147392985e+47,1.24945147392985e+47,0.7571946830653294
0.7205369668337761,8.115939192958313e+47,8.115939192958313e+47,8.115939192958313e+47,0.6450227342035902
0.8264629860425815,4.1760527657191615e+50,5.611598570420408e+50,5.611598570420408e+50,0.7757368686362629
0.7253411917527954,-4.1888948089445593e+49,-4.1888948089445593e+49,-4.1888948089445593e+49,0.6875445556886334
0.7483304695136064,-3.282194612790093e+48,-3.282194612790093e+48,-3.282194612790093e+48,0.7961032040958026
0.7174660578203081,-2.008454079337154e+49,-2.008454079337154e+49,-2.008454079337154e+49,0.7877965441052677
0.7505464911816235,-3.135316147211343e+49,7.650725657598818e+46,7.650725657598818e+46,0.7798484864562231
0.7879636745778417,-4.136076035267807e+49,-4.136076035267807e+49,-4.136076035267807e+49,0.7638378663388264
