Error_cv_lmm,Error_cv_lmm_c,Error_cv_lmm_c_r,Error_cv_lmm_c_s,Error_te_lmm
2.1870712189474653e+100,2.1870712189474653e+100,2.1870712189474653e+100,2.1870712189474653e+100,5.5989654685836604e+38
4.696713216997986e+99,4.696713216997986e+99,4.696713216997986e+99,4.696713216997986e+99,3.889402977411297e+40
7.034857912865929e+35,7.034857912865929e+35,7.034899023879394e+35,7.034857912865929e+35,5.793271991723985e+32
5.710415592072916e+97,5.710415592072916e+97,5.710415592072916e+97,5.710415592072916e+97,1.2351006367669153e+99
8.63598384326122e+33,8.63598384326122e+33,8.635983843261222e+33,8.63598384326122e+33,32668521.05736995
2.40752997704907e+92,2.40752997704907e+92,2.40752997704907e+92,2.40752997704907e+92,1.5368246093273107e+91
4.283324250387863e+96,4.283324250387863e+96,4.283324250387863e+96,4.283324250387863e+96,2.1235791826412642e+34
3.1374556155061294e+98,3.1374556155061294e+98,3.1374556155061294e+98,3.1374556155061294e+98,7.836994762019671e+33
3.3296576011399183e+96,3.3296576011399183e+96,3.3296576011399183e+96,3.3296576011399183e+96,433914.5450615058
2.1145685846065227e+100,2.1145685846065227e+100,2.1145685846065227e+100,2.1145685846065227e+100,6.430321264839275e+99
2.520106375133614e+36,2.520106375133614e+36,2.520106375133614e+36,2.520106375133614e+36,4787455.650027013
1.013842570711614e+64,1.013842570711614e+64,1.013842570711614e+64,1.013842570711614e+64,2.4033704318116903e+36
3.538001146441374e+98,3.538001146441374e+98,3.538001146441374e+98,3.538001146441374e+98,2.172592486109174e+96
3.647058620054733e+97,3.647058620054733e+97,3.647058620054733e+97,3.647058620054733e+97,1.5037797141695633e+99
1.6195715136543664e+93,1.6195715136543664e+93,1.6195715136543664e+93,1.6195715136543664e+93,76638.82361755117
1.3263970766153184e+33,1.3263970766153184e+33,1.3263970766153184e+33,1.3263970766153184e+33,26280.890636692402
3.9749009520875064e+98,3.9749009520875064e+98,3.9749009520875064e+98,3.9749009520875064e+98,328191687.9947089
3.8111810750912015e+68,3.8111810750912015e+68,3.8111810750912015e+68,3.8111810750912015e+68,3.5550672916492505e+98
6.542730599083666e+96,6.542730599083666e+96,6.542730599083666e+96,6.542730599083666e+96,2.138314754682954e+37
3.1226764379001094e+34,3.1226764379001094e+34,3.1226764379001094e+34,3.1226764379001094e+34,0.6743932416911445
6.061109208144983e+96,6.061109208144983e+96,6.061109208144983e+96,6.061109208144983e+96,1.900239718404096e+32
7.420699494599382e+97,7.420699494599382e+97,7.420699494599382e+97,7.420699494599382e+97,28842939.245227776
2.3769903428106926e+97,2.3769903428106926e+97,2.3769903428106926e+97,2.3769903428106926e+97,7.036447974020862e+33
3.7315771816900166e+33,3.7315771816900166e+33,3.7315771816900166e+33,3.7315771816900166e+33,2.25556681698893e+31
2.1599761440682733e+35,2.1599761440682733e+35,2.1599761440682733e+35,2.1599761440682733e+35,5502669.170665836
9.022962012121186e+95,9.022962012121186e+95,9.022962012121186e+95,9.022962012121186e+95,0.6910787973747087
1.0112124115313423e+95,1.0112124115313423e+95,1.0112124115313423e+95,1.0112124115313423e+95,0.7169231493436193
1.1054782241128834e+34,1.1054782241128834e+34,1.1054782241128834e+34,1.1054782241128834e+34,497203111.2569554
2.483111600212034e+95,2.483111600212034e+95,2.483111600212034e+95,2.483111600212034e+95,8131543559.660602
6.065370764294947e+97,6.065370764294947e+97,6.065370764294947e+97,6.065370764294947e+97,2.808065043096158e+102
4.068748280050093e+99,4.068748280050093e+99,4.068748280050093e+99,4.068748280050093e+99,5.846600800535604e+36
6.326645556400637e+93,6.326645556400637e+93,6.326645556400637e+93,6.326645556400637e+93,5.729168436821805e+33
3.8898583024008455e+97,3.8898583024008455e+97,3.8898583024008455e+97,3.8898583024008455e+97,86961.79298620338
2.14154977643951e+97,2.14154977643951e+97,2.14154977643951e+97,2.14154977643951e+97,1.2458766173661146e+99
5.114919921313587e+99,5.114919921313587e+99,5.114919921313587e+99,5.114919921313587e+99,0.6236740365871363
7.05144939797108e+100,7.05144939797108e+100,7.05144939797108e+100,7.05144939797108e+100,1.4304717695398484e+101
1.5975015570164931e+97,1.5975015570164931e+97,1.5975015570164931e+97,1.5975015570164931e+97,1.0958975396701145e+91
2.7645052850941004e+97,2.7645052850941004e+97,2.7645052850941004e+97,2.7645052850941004e+97,1.4643947917744081e+35
2.0157200391592306e+95,2.0157200391592306e+95,2.0157200391592306e+95,2.0157200391592306e+95,0.6525662178558257
1.8733824465511178e+96,1.8733824465511178e+96,1.8733824465511178e+96,1.8733824465511178e+96,7083138.1629702365
1.6933505155884677e+97,1.6933505155884677e+97,1.6933505155884677e+97,1.6933505155884677e+97,0.7300971446652693
5.572466232752144e+97,5.572466232752144e+97,5.572466232752144e+97,5.572466232752144e+97,0.6077277942457013
1.0240371756781636e+63,1.0240371756781636e+63,1.0240371756781636e+63,1.0240371756781636e+63,8.826080860480982e+37
2.620589053630527e+96,2.620589053630527e+96,2.620589053630527e+96,2.620589053630527e+96,1.9017215846549972e+33
1.6195294003251626e+44,1.6195294003251626e+44,1.6195294003251626e+44,1.6195294003251626e+44,4.813545189676613e+35
2.167188475360686e+63,2.167188475360686e+63,2.167188475360686e+63,2.167188475360686e+63,0.7057900744201085
8.558731569863722e+96,8.558731569863722e+96,8.558731569863722e+96,8.558731569863722e+96,0.6883407660718412
5.8566804617976976e+94,5.8566804617976976e+94,5.8566804617976976e+94,5.8566804617976976e+94,2.938371813861724e+98
3.0815519118495548e+100,3.0815519118495548e+100,3.0815519118495548e+100,3.0815519118495548e+100,203332960.2524315
4.0080113374391754e+95,4.0080113374391754e+95,4.0080113374391754e+95,4.0080113374391754e+95,6985.353135735163
1.0131935142584589e+33,1.0131935142584589e+33,1.0131935043228072e+33,1.0131935142584589e+33,2.032420894252346e+31
3.49763691167314e+95,3.49763691167314e+95,3.49763691167314e+95,3.49763691167314e+95,5927.946851533901
3.4081717775268135e+34,3.4081717775268135e+34,3.408171349703146e+34,3.4081717775268135e+34,5.384403958212756e+33
8.50387840949141e+96,8.50387840949141e+96,8.50387840949141e+96,8.50387840949141e+96,3.0821653076074206e+34
2.7059085685291814e+96,2.7059085685291814e+96,2.7059085685291814e+96,2.7059085685291814e+96,97182775.15760994
1.140283439159037e+69,1.140283439159037e+69,1.140283439159037e+69,1.140283439159037e+69,2.9628196594495514e+36
8.218156108359009e+35,8.218156108359009e+35,8.218163189032589e+35,8.218156108359009e+35,3.1956780260085037e+34
2.7930369815733762e+100,2.7930369815733762e+100,2.7930369815733762e+100,2.7930369815733762e+100,0.6865149671672222
5.321766356545213e+99,5.321766356545213e+99,5.321766356545213e+99,5.321766356545213e+99,1.3747344007126529e+34
1.0870553668278284e+96,1.0870553668278284e+96,1.0870553668278284e+96,1.0870553668278284e+96,3796822.821397863
1.4072306022677103e+99,1.4072306022677103e+99,1.4072306022677103e+99,1.4072306022677103e+99,3.714951951385723e+97
1.1684913665888365e+100,1.1684913665888365e+100,1.1684913665888365e+100,1.1684913665888365e+100,4.380328945542954e+101
6.545587492901039e+35,6.545587492901039e+35,6.545587492901039e+35,6.545587492901039e+35,0.6037525826621579
7.263616931917182e+100,7.263616931917182e+100,7.263616931917182e+100,7.263616931917182e+100,1471168.8960936172
7.279991052747567e+96,7.279991052747567e+96,7.279991052747567e+96,7.279991052747567e+96,2.8398611758397317e+96
9.462648726379325e+99,9.462648726379325e+99,9.462648726379325e+99,9.462648726379325e+99,0.6784558463813672
3.80876845585664e+94,3.80876845585664e+94,3.80876845585664e+94,3.80876845585664e+94,2.1954499842916472e+31
2.3957785076220055e+93,2.3957785076220055e+93,2.3957785076220055e+93,2.3957785076220055e+93,0.661683935890795
5.2440754281714844e+100,5.2440754281714844e+100,5.2440754281714844e+100,5.2440754281714844e+100,3.098051811576787e+36
1.750531069528508e+94,1.750531069528508e+94,1.750531069528508e+94,1.750531069528508e+94,4.585670065338757e+100
5.349761774856693e+98,5.349761774856693e+98,5.349761774856693e+98,5.349761774856693e+98,7.706490291154865e+35
1.4387494642532866e+39,1.4387494642532866e+39,1.4387494642532866e+39,1.4387494642532866e+39,70088370.82371628
4.228428213910979e+98,4.228428213910979e+98,4.228428213910979e+98,4.228428213910979e+98,60695.78717414187
5.709401761908323e+64,5.709401761908323e+64,5.709401761908323e+64,5.709401761908323e+64,10940040.991533672
6.509298791014058e+102,6.509298791014058e+102,6.509298791014058e+102,6.509298791014058e+102,1.014787223743027e+102
1.6086925948981388e+97,1.6086925948981388e+97,1.6086925948981388e+97,1.6086925948981388e+97,4.001391339170442e+34
1.422473295653018e+37,1.422473295653018e+37,1.422473295653018e+37,1.422473295653018e+37,142.16101633766436
2.1294708970775896e+64,2.1294708970775896e+64,2.1294708970775896e+64,2.1294708970775896e+64,1.9367505874684462e+35
1.5156271954974412e+99,1.5156271954974412e+99,1.5156271954974412e+99,1.5156271954974412e+99,0.6084020522553321
1.5721376964393944e+95,1.5721376964393944e+95,1.5721376964393944e+95,1.5721376964393944e+95,1.5977298991430792e+27
5.908818011655264e+98,5.908818011655264e+98,5.908818011655264e+98,5.908818011655264e+98,1.6974718431235535e+99
1.1165615207919486e+36,1.1165615207919486e+36,1.1165615207919486e+36,1.1165615207919486e+36,9128570.073069165
2.1795040685739847e+67,2.1795040685739847e+67,2.1795040685739847e+67,2.1795040685739847e+67,0.6038829495055738
1.094048050876489e+97,1.094048050876489e+97,1.094048050876489e+97,1.094048050876489e+97,65120341.63452366
4.40346834387469e+98,4.40346834387469e+98,4.40346834387469e+98,4.40346834387469e+98,173462865.3673462
8.672493142178455e+89,8.672493142178455e+89,8.672493142178455e+89,8.672493142178455e+89,8.748842208318617e+99
6.757488567926557e+95,6.757488567926557e+95,6.757488567926557e+95,6.757488567926557e+95,9.436965714234797e+98
4.3240374069828285e+101,4.3240374069828285e+101,4.3240374069828285e+101,4.3240374069828285e+101,7.695543830030886e+34
1.2806154502910763e+94,1.2806154502910763e+94,1.2806154502910763e+94,1.2806154502910763e+94,3.779833537288668e+35
2.9680600642821864e+98,2.9680600642821864e+98,2.9680600642821864e+98,2.9680600642821864e+98,59.59459784150421
2.6137197451888385e+96,2.6137197451888385e+96,2.6137197451888385e+96,2.6137197451888385e+96,0.6423061896466552
3.909041209477196e+99,3.909041209477196e+99,3.909041209477196e+99,3.909041209477196e+99,88345578.12486899
3.0562638330874964e+97,3.0562638330874964e+97,3.0562638330874964e+97,3.0562638330874964e+97,0.6155343675255028
2.8487459599471784e+94,2.8487459599471784e+94,2.8487459599471784e+94,2.8487459599471784e+94,1.943654380433309e+36
1.410742889656272e+95,1.410742889656272e+95,1.410742889656272e+95,1.410742889656272e+95,3600810.9037556103
1.834673322814928e+97,1.834673322814928e+97,1.834673322814928e+97,1.834673322814928e+97,8.12500535359426e+95
1.410105875501815e+99,1.410105875501815e+99,1.410105875501815e+99,1.410105875501815e+99,188542.0299010353
3.1771822862514895e+92,3.1771822862514895e+92,3.1771822862514895e+92,3.1771822862514895e+92,0.7399865773266401
2.5737990063677602e+98,2.5737990063677602e+98,2.5737990063677602e+98,2.5737990063677602e+98,2.3893660575558844e+33
8.021790393871274e+97,8.021790393871274e+97,8.021790393871274e+97,8.021790393871274e+97,2.4231665871922085e+34
4.012656765819837e+100,4.012656765819837e+100,4.012656765819837e+100,4.012656765819837e+100,1410770269.8168983
9.106158000999154e+95,9.106158000999154e+95,9.106158000999154e+95,9.106158000999154e+95,6.138247602128618e+93
2.2482862790913575e+96,2.2482862790913575e+96,2.2482862790913575e+96,2.2482862790913575e+96,0.6890711905351858
2.3894987917577643e+99,2.3894987917577643e+99,2.3894987917577643e+99,2.3894987917577643e+99,8.059302873896522e+97
1.1548164433790968e+33,1.1548164433790968e+33,1.1548164433790963e+33,1.1548164433790968e+33,144084551.74309888
1.748890826912069e+98,1.748890826912069e+98,1.748890826912069e+98,1.748890826912069e+98,2.1883553186643323e+97
1.8643961002034265e+68,1.8643961002034265e+68,1.8643961002034265e+68,1.8643961002034265e+68,6.1828157764601544e+35
4.166517444608663e+100,4.166517444608663e+100,4.166517444608663e+100,4.166517444608663e+100,0.7137421587790931
6.783144105455944e+97,6.783144105455944e+97,6.783144105455944e+97,6.783144105455944e+97,0.6935631773508558
1.3610957920074202e+60,1.3610957920074202e+60,1.3610957920074202e+60,1.3610957920074202e+60,3.798296672146845e+35
2.02024571420489e+101,2.02024571420489e+101,2.02024571420489e+101,2.02024571420489e+101,0.6565493753303917
5.539998204701585e+66,5.539998204701585e+66,5.539998204701585e+66,5.539998204701585e+66,4027710.479108333
1.9529763913020586e+99,1.9529763913020586e+99,1.9529763913020586e+99,1.9529763913020586e+99,4025591.8144848133
9.059767819085292e+34,9.059767819085292e+34,9.059767809546512e+34,9.059767819085292e+34,1.4803534554555913e+34
6.502615293679104e+97,6.502615293679104e+97,6.502615293679104e+97,6.502615293679104e+97,5.698322079596843e+36
1.7807636958901957e+100,1.7807636958901957e+100,1.7807636958901957e+100,1.7807636958901957e+100,2003.6136802511135
5.261962698167523e+91,5.261962698167523e+91,5.261962698167523e+91,5.261962698167523e+91,5.866298384119075e+30
7.375696016877855e+58,7.375696016877855e+58,7.375696016877855e+58,7.375696016877855e+58,1.0154221377395598e+32
1.4660898381285734e+98,1.4660898381285734e+98,1.4660898381285734e+98,1.4660898381285734e+98,4.276725815663397e+99
1.411185317592626e+95,1.411185317592626e+95,1.411185317592626e+95,1.411185317592626e+95,3.8649500079234525e+96
4.801624534647704e+32,4.801624534647704e+32,4.801624534647704e+32,4.801624534647704e+32,0.7279212827847317
7.492979325094112e+94,7.492979325094112e+94,7.492979325094112e+94,7.492979325094112e+94,4.260680282305725e+34
1.3031927514719442e+94,1.3031927514719442e+94,1.3031927514719442e+94,1.3031927514719442e+94,4.626635032777003e+34
5.377808928512221e+94,5.377808928512221e+94,5.377808928512221e+94,5.377808928512221e+94,0.6908822341892134
2.4454792865068596e+34,2.4454792865068596e+34,2.4454792865068596e+34,2.4454792865068596e+34,7.162106263088993e+33
2.150223766514632e+98,2.150223766514632e+98,2.150223766514632e+98,2.150223766514632e+98,26125081.921075672
1.9994468792526614e+96,1.9994468792526614e+96,1.9994468792526614e+96,1.9994468792526614e+96,5961.31999342132
6.781973964190576e+98,6.781973964190576e+98,6.781973964190576e+98,6.781973964190576e+98,2.8029426784127665e+94
4.7146651167581266e+66,4.7146651167581266e+66,4.7146651167581266e+66,4.7146651167581266e+66,1.3940666037437434e+37
4.021396276942093e+64,4.021396276942093e+64,4.021396276942093e+64,4.021396276942093e+64,0.7169950605898234
3.6555407096445687e+98,3.6555407096445687e+98,3.6555407096445687e+98,3.6555407096445687e+98,9.189253667997632e+35
1.4375835300778908e+95,1.4375835300778908e+95,1.4375835300778908e+95,1.4375835300778908e+95,3.369667595117281e+34
1.0025410425560912e+36,1.0025410425560912e+36,1.0025410425560912e+36,1.0025410425560912e+36,1343322.3569516195
1.6150748458827455e+95,1.6150748458827455e+95,1.6150748458827455e+95,1.6150748458827455e+95,28733490550.148464
7.219366447678973e+36,7.219366447678973e+36,7.219367441770936e+36,7.219366447678973e+36,2.911119871810768e+35
2.098016324671776e+97,2.098016324671776e+97,2.098016324671776e+97,2.098016324671776e+97,5011591.6576826265
4.415217056716683e+95,4.415217056716683e+95,4.415217056716683e+95,4.415217056716683e+95,0.6583821274770081
1.2900612393797607e+96,1.2900612393797607e+96,1.2900612393797607e+96,1.2900612393797607e+96,1.2515763706977547e+36
6.202894704143286e+101,6.202894704143286e+101,6.202894704143286e+101,6.202894704143286e+101,0.6451652700668002
6.609119615219846e+98,6.609119615219846e+98,6.609119615219846e+98,6.609119615219846e+98,874.1934489822007
6.066191677461234e+98,6.066191677461234e+98,6.066191677461234e+98,6.066191677461234e+98,3.672794716339864e+97
2.0309160592475894e+99,2.0309160592475894e+99,2.0309160592475894e+99,2.0309160592475894e+99,0.6143853818589482
2.3706258965214465e+100,2.3706258965214465e+100,2.3706258965214465e+100,2.3706258965214465e+100,0.6947647140386985
5.445736388975427e+95,5.445736388975427e+95,5.445736388975427e+95,5.445736388975427e+95,3.549262118838975e+33
2.0644948267167358e+34,2.0644948267167358e+34,2.0644948267167358e+34,2.0644948267167358e+34,0.7068228642802724
5.064180352159036e+100,5.064180352159036e+100,5.064180352159036e+100,5.064180352159036e+100,1.2448791404709178e+29
1.2962423937235802e+101,1.2962423937235802e+101,1.2962423937235802e+101,1.2962423937235802e+101,0.6130175603847081
2.364681482902871e+96,2.364681482902871e+96,2.364681482902871e+96,2.364681482902871e+96,0.6570113981965979
9.878586570850619e+96,9.878586570850619e+96,9.878586570850619e+96,9.878586570850619e+96,1.0844570674058279e+71
1.7264544390147583e+98,1.7264544390147583e+98,1.7264544390147583e+98,1.7264544390147583e+98,0.6297132618508556
3.5279464263865624e+99,3.5279464263865624e+99,3.5279464263865624e+99,3.5279464263865624e+99,0.7231977709342832
2.0627453018273487e+98,2.0627453018273487e+98,2.0627453018273487e+98,2.0627453018273487e+98,2.1820823717061158e+36
8.434072958709783e+96,8.434072958709783e+96,8.434072958709783e+96,8.434072958709783e+96,0.6378197782367988
1.7475535165132968e+93,1.7475535165132968e+93,1.7475535165132968e+93,1.7475535165132968e+93,1771.029332754821
2.1334898038635645e+33,2.1334898038635645e+33,2.1334898038635645e+33,2.1334898038635645e+33,1408293.5581541262
1.3794254653532338e+100,1.3794254653532338e+100,1.3794254653532338e+100,1.3794254653532338e+100,1110876109.5323293
3.690636210714413e+96,3.690636210714413e+96,3.690636210714413e+96,3.690636210714413e+96,1.4479073349540926e+36
6.312423687379249e+96,6.312423687379249e+96,6.312423687379249e+96,6.312423687379249e+96,1.8277013696249356e+32
7.780363785877697e+100,7.780363785877697e+100,7.780363785877697e+100,7.780363785877697e+100,3.971777322971292e+33
3.244611220104146e+99,3.244611220104146e+99,3.244611220104146e+99,3.244611220104146e+99,11067017.872694766
6.175558366100682e+96,6.175558366100682e+96,6.175558366100682e+96,6.175558366100682e+96,2.16420330404371e+34
5.115854147424553e+95,5.115854147424553e+95,5.115854147424553e+95,5.115854147424553e+95,1.244492362669328e+34
5.573245299621588e+34,5.573245299621588e+34,5.573245299621588e+34,5.573245299621588e+34,7618364.322544123
1.6742635017961396e+99,1.6742635017961396e+99,1.6742635017961396e+99,1.6742635017961396e+99,5.606482338725807e+33
3.0382868320470674e+98,3.0382868320470674e+98,3.0382868320470674e+98,3.0382868320470674e+98,2.0362588245623348e+34
1.8495769250217368e+40,1.8495769250217368e+40,1.8495769250217368e+40,1.8495769250217368e+40,0.6900008997530737
1.0072883917409267e+65,1.0072883917409267e+65,1.0072883917409267e+65,1.0072883917409267e+65,2.2108202806928586e+35
