Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.8112406835971581,0.8191443834964435,1.2199165159581615,0.8390794366543214,0.9341459640005286
0.7618566605128401,0.7609657861515966,1.048679381070485,0.77425241581652,0.7617937604521783
0.7925893515648212,0.7977204883358682,1.0845603038981657,0.8048232528851271,0.7999909088602125
0.7677940678218282,0.7648599003110803,1.046519474431333,0.7809781591746492,0.6942369552036178
0.7270609261810177,0.725110976322972,0.9647109382898219,0.7368844216887762,0.6579087380938211
0.7217081432097806,0.7303130049126089,0.9316305005672239,0.7362119675958955,0.7006040485479716
0.7911599064550042,0.7907188309634204,1.053037060845214,0.7991274951920962,0.7699725264385259
0.8427666269474299,0.8441136902010138,1.1877161850465465,0.8639552817833867,0.7576185071729442
0.6981854778494624,0.6941486718559157,0.9146583537129165,0.7008731130974474,0.677445050458947
0.7564933247941292,0.7593611985466404,1.077172053339354,0.7651666518124038,0.7178751162355148
0.8631035952873306,0.8754673949382948,1.302256121657921,0.8862642378189202,0.786237089570678
0.7263731264539683,0.7284323065331535,0.9818149904728917,0.7470418040616982,0.7886923248368936
0.7772976016364903,0.7818922889088868,1.0832564087639898,0.7858981969266792,0.843221404179523
0.7854651539573699,0.789514108859985,1.0513946255275388,0.7867412636912835,0.8343428125448072
0.8569824812291575,0.8465616687938355,1.3643844442252813,0.8730948805326266,0.7642697596901625
0.8481038099096853,0.8402194750371815,1.2250115098595074,0.8618323395278092,0.8038046212976284
0.7195802457832743,0.7045687892164909,1.0002907680172428,0.7412514057898005,0.760358093270656
0.798423109624786,0.7858600414347257,1.1949434974032096,0.8234029352354266,0.8337853900006249
0.7689012951913045,0.7665697545077462,1.0558682954019667,0.792741474389166,0.7057520649072373
0.8303084387905301,0.8288045098846258,1.190570283568876,0.8555882886810459,0.8349272721986628
0.7824705030515741,0.7870353297890892,1.1035139111213428,0.7990716922973263,0.7764985691949915
0.7130089296125062,0.714092310156266,0.9560111476607565,0.7363385942273506,0.8035249181959386
0.8231883559090759,0.8157534370214167,1.18334132330093,0.8274675872953737,0.786900232678684
0.7199266078911761,0.7149678345282853,0.9561130829678886,0.7262568696825451,0.7195594462452927
