Error_cv_ridge,Error_cv_ridge_c,Error_cv_ridge_c_r,Error_cv_ridge_c_s,Error_te_ridge
0.9109024251497158,0.9070560334128046,1.3220113617098852,0.9412019866189902,0.8951662461163257
0.8501314207488656,0.8612022576286295,1.212489183702496,0.8654480378926898,0.855644370233868
0.7674857466223923,0.7754225473419305,1.0174421855675957,0.782708855978747,0.7063047899923115
0.7293356658260193,0.7176129216610958,0.9663216272087563,0.7496406156031483,0.7735081692698833
0.7738677485333172,0.7785385094220825,1.1270272832862473,0.7979954767320199,0.7876838735583103
0.9228899649024142,0.9181348434908095,1.3576698556530804,0.9150639609118062,0.8800043461612226
0.8720955961469571,0.8602062907945572,1.249066345970002,0.8969247973126225,0.7100379836292495
0.8490906090044755,0.8508466304935597,1.239689959410565,0.8752794720640343,0.8676966921077124
0.7857709603075266,0.7965285709099504,1.0758374734706133,0.8026087532409175,0.8097805372436816
0.8206793251239348,0.8275207583483171,1.0819298274598208,0.8329948765978761,0.8602236019192451
0.7493472250848331,0.7500903851678046,0.9550262974057522,0.7617763623704451,0.8706189869273346
0.8431006657517095,0.8535439491512706,1.2372823751053845,0.8713738132187587,0.8735215975794967
0.7982373395858927,0.8030491615871213,1.1206821435474192,0.8129346359384958,0.7893488087892033
0.8883689329484779,0.8835880870116448,1.2013387629615517,0.8935798149347918,0.8239753233034754
0.6967799568735179,0.6906783948133083,0.9109906545320888,0.7093319037272282,0.7176436063586106
0.7583399376523741,0.7615994521786433,1.042043297491671,0.7789753810163644,0.880656455575689
0.8932588664075521,0.9053912644743186,1.3231943614773929,0.9069944013368042,0.833834455539575
0.8303226814020095,0.8366661468797738,1.177387657111082,0.8730807464977781,0.9178406292249082
0.8081916537698614,0.8085155086477435,1.173504389922897,0.839920916488604,0.8172042752696186
0.8801449056213569,0.8662053221872615,1.3256910154267008,0.9188509718468477,0.9030433544788776
0.841379557286495,0.83638515425623,1.188275942040455,0.8578273145237583,0.8411253048977113
0.8843516156600076,0.8792457099773482,1.2301071703092026,0.9034403538998607,0.8639879411702357
0.7715943109012839,0.7682565562454287,1.1881867653809077,0.7911555518998623,0.8428453301990525
0.7586600213765493,0.7587620642865682,1.03511848240559,0.7689887393643262,0.8669699879365247
0.7476658714417039,0.7486928656921417,0.9718207908483922,0.7696626478637965,0.730558591018481
0.8757641869978056,0.8659319174209222,1.2753348833054825,0.8934722955696747,0.8451145154368942
0.7936188501641976,0.8010544188372348,1.1335339899913441,0.810143408647312,0.8275083408848732
0.9292632827740926,0.9225787870308365,1.4267769864157271,0.9450350394948951,0.8863560623488383
0.6734003828785011,0.6813905932601151,0.8693755431840252,0.6799330931586728,0.7172481424392715
0.8516721544317988,0.8602618410487818,1.2441618380823845,0.9055744468808019,0.8380552561665109
0.8191203138385784,0.8229180444355583,1.1187341396846575,0.8375154277180722,0.7834399432682159
0.835672479983554,0.8238495572653395,1.1610044296010231,0.8660244574455347,0.8556349441132328
0.8618989888731073,0.8697259955215036,1.275258076788473,0.8836813124837216,0.762879926433808
0.8196960353042263,0.8202171938114339,1.1716234377628294,0.829215961385516,0.8420313692868487
0.8132423534305457,0.8130458793095874,1.0644482916710831,0.8293299005790196,0.7022270799788907
0.7870278727485257,0.7817182786451028,1.1109224875215236,0.800935017616777,0.8872576646598781
0.8798178853443064,0.8820852197036175,1.3033562552735,0.9248420912953086,0.7675151595088991
0.7731854138576315,0.783346375365197,1.056585333927135,0.7800767630142695,0.7851512644905863
0.8142243522819603,0.8111534623790759,1.2278452990709718,0.8315602301222591,0.7962976271517899
0.7017173330400057,0.6985560234117401,0.8943996177515335,0.7169227803660361,0.6199185988134557
0.8515545668247044,0.8363661105856444,1.2324158985974134,0.8868487965036274,0.8334778227059311
0.910461582165954,0.9074231353725307,1.3832243424114439,0.9299313105731178,0.8702324117028005
0.8101060339472652,0.8207614745725056,1.1789740945618608,0.8357036281331833,0.8124506509215333
0.8944694770492456,0.8848508439629665,1.3851736723667158,0.9275837969545091,0.8012321015328483
0.7704881071874803,0.775046309740218,1.1056447113470196,0.7851244843947953,0.765636287984968
0.8592754846434878,0.8503739274869444,1.213847087129435,0.8766645597735725,0.9368081002735877
0.7944661978969184,0.807982689813512,1.099663671852007,0.8289663187010724,0.8247721633753258
0.8239363746648538,0.8227904304051876,1.2156198827239162,0.8672718486900957,0.8106998565268664
0.828680737389409,0.8245942650218014,1.15464851938975,0.8519763736318966,0.7981151433393612
0.9146277627369814,0.905932681133657,1.4065011467874178,0.9379123640183273,0.8877629506301689
0.7022712242036071,0.6982329623791068,0.8980957582849836,0.7148218424902184,0.8523495442850896
0.8207062319733603,0.8194360946866376,1.1957166488737672,0.8433252387795956,0.9306334838200041
0.8137548786725157,0.8070605137716658,1.1444433321205698,0.8414549513227092,0.7988726236565704
0.7486383556893446,0.7374051079539434,1.0440584558206878,0.7638511043340657,0.7123699026601606
0.7499169359405173,0.7451596682880581,1.0390026023593648,0.7676953349852595,0.7609073087330805
0.9033578974281643,0.9208470501962086,1.3710879934686364,0.9688270603914643,0.8575278870404262
0.8619352871333359,0.869207136456523,1.2950915192534052,0.8781310572146797,0.8428039206126864
0.7460792478039044,0.7514396083586599,0.990896259457362,0.7594145992935104,0.7722962464600952
0.8220277413879065,0.8220159303952652,1.2702882439384267,0.8519222074997996,0.7073782390747432
0.8607844909766204,0.8439132085613198,1.3009354283908174,0.8835633786579419,0.7661758264480245
0.8130935517500693,0.8070386686249988,1.1416702368014915,0.833845754943388,0.7950198553005795
0.8312597230077631,0.8257681913283624,1.1958780302255265,0.8533770004423226,0.852108414183627
0.8914099712578483,0.9009463886537183,1.3497740992145761,0.9103598008180533,0.8941206362945722
0.8344354274812398,0.8372261314300282,1.1834302548509035,0.8701154435507668,0.7947290465483082
0.8910865893110359,0.8897004363092534,1.3296799705186624,0.9300524000202438,0.9479563063456403
0.7820488698930248,0.7685791908884854,1.1095838974015024,0.8155858524859254,0.8465996325207439
